EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",SDN,Sudan,2014,2014,83.80956,,
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",TJK,Tajikistan,2012,2012,99.36735,,
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",TJK,Tajikistan,2017,2017,99.86942,,
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",TLS,Timor-Leste,2016,2016,89.76817,,
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",TKM,Turkmenistan,2016,2016,100,,
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",UGA,Uganda,2016,2016,55.04354,,
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",YEM,Yemen,2013,2013,73.05404,,
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",ZMB,Zambia,2013,2013,84.61201,,
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",SRB,Serbia,2014,2014,100,,
CR_1_Q4,"Completion rate, primary education, fourth quintile, both sexes (%)",MNE,Montenegro,2013,2013,100,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",AFG,Afghanistan,2015,2015,45.19191,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",BRB,Barbados,2012,2012,97.17535,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",BLZ,Belize,2016,2016,99.65168,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",BRA,Brazil,2012,2012,94.58,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",BRA,Brazil,2013,2013,94.02,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",BRA,Brazil,2014,2014,95.92,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",BRA,Brazil,2015,2015,95.4,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",BRA,Brazil,2016,2016,95.67,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",BDI,Burundi,2017,2017,63.57008,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",CRI,Costa Rica,2012,2012,99.29,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",CRI,Costa Rica,2013,2013,99.72,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",CRI,Costa Rica,2014,2014,100,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",CRI,Costa Rica,2015,2015,98.93,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",CRI,Costa Rica,2016,2016,98.48,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",DOM,Dominican Republic,2012,2012,91.39,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",DOM,Dominican Republic,2013,2013,98.31183,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",DOM,Dominican Republic,2014,2014,97.47573,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",DOM,Dominican Republic,2015,2015,91.2,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",DOM,Dominican Republic,2016,2016,87.32,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",GAB,Gabon,2012,2012,84.46292,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",GMB,Gambia,2013,2013,66.13989,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",GHA,Ghana,2015,2015,83.56039,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",GIN,Guinea,2012,2012,45.50996,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",GIN,Guinea,2016,2016,61.70132,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",GUY,Guyana,2014,2014,99.80945,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",KAZ,Kazakhstan,2015,2015,100,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",LSO,Lesotho,2014,2014,85.95457,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",MWI,Malawi,2016,2016,60.96228,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",MRT,Mauritania,2015,2015,58.82175,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",MDA,Republic of Moldova,2012,2012,100,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",MNG,Mongolia,2014,2014,98.91621,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",NAM,Namibia,2013,2013,94.37425,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",NPL,Nepal,2014,2014,80.32063,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",NPL,Nepal,2016,2016,84.07494,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",PSE,Palestine,2014,2014,100,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",PAK,Pakistan,2012,2012,77.95277,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",PHL,Philippines,2018,2018,98.04398,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",LCA,Saint Lucia,2012,2012,,a,Category not applicable
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",SEN,Senegal,2016,2016,43.6298,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",SEN,Senegal,2017,2017,56.95514,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",SLE,Sierra Leone,2013,2013,73.9536,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",SLE,Sierra Leone,2017,2017,81.18652,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",TZA,United Republic of Tanzania,2015,2015,89.34253,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",TUN,Tunisia,2012,2012,99.75898,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",UKR,Ukraine,2013,2013,100,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",ZWE,Zimbabwe,2015,2015,93.62358,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",SRB,Serbia,2014,2014,100,,
CR_1_Q4_F,"Completion rate, primary education, fourth quintile, female (%)",MNE,Montenegro,2013,2013,100,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",ARM,Armenia,2016,2016,100,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",BRB,Barbados,2012,2012,100,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",BLZ,Belize,2016,2016,100,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",BEN,Benin,2014,2014,71.94093,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",BOL,Bolivia (Plurinational State of),2012,2012,94.53,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",BOL,Bolivia (Plurinational State of),2013,2013,96.69,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",BOL,Bolivia (Plurinational State of),2014,2014,94.03,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",BOL,Bolivia (Plurinational State of),2015,2015,95.43,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",COG,Congo,2012,2012,91.92451,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",COG,Congo,2015,2015,92.42178,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",CRI,Costa Rica,2012,2012,100,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",CRI,Costa Rica,2013,2013,97.93,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",CRI,Costa Rica,2014,2014,98.47,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",CRI,Costa Rica,2015,2015,98.12,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",CRI,Costa Rica,2016,2016,98.34,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",CIV,C̫te d'Ivoire,2012,2012,60.64996,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",CIV,C̫te d'Ivoire,2016,2016,70.5427,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",EGY,Egypt,2014,2014,89.94792,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",GAB,Gabon,2012,2012,76.86939,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",GMB,Gambia,2013,2013,68.85587,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",GIN,Guinea,2012,2012,61.57832,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",GIN,Guinea,2016,2016,69.73363,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",GUY,Guyana,2014,2014,99.08958,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",HND,Honduras,2012,2012,88.4,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",HND,Honduras,2013,2013,88.35,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",HND,Honduras,2014,2014,88.34,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",HND,Honduras,2015,2015,87.45,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",HND,Honduras,2016,2016,90.85,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",IND,India,2016,2016,96.12679,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",KAZ,Kazakhstan,2015,2015,100,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",KGZ,Kyrgyzstan,2012,2012,98.71307,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",KGZ,Kyrgyzstan,2014,2014,98.30022,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",LAO,Lao People's Democratic Republic,2012,2012,86.40076,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",LSO,Lesotho,2014,2014,64.85528,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",MWI,Malawi,2016,2016,47.91358,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",MDA,Republic of Moldova,2012,2012,100,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",MNG,Mongolia,2014,2014,99.0407,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",NPL,Nepal,2014,2014,79.87087,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",NPL,Nepal,2016,2016,83.83933,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",NER,Niger,2012,2012,31.46937,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",PSE,Palestine,2014,2014,99.52091,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",PAK,Pakistan,2012,2012,80.6656,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",RWA,Rwanda,2015,2015,50.63227,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",SLE,Sierra Leone,2013,2013,70.74731,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",SLE,Sierra Leone,2017,2017,81.65723,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",SWZ,Eswatini,2014,2014,81.65417,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",TJK,Tajikistan,2012,2012,99.40329,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",TJK,Tajikistan,2017,2017,100,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",TGO,Togo,2014,2014,80.21449,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",TKM,Turkmenistan,2016,2016,100,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",UGA,Uganda,2016,2016,52.72875,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",URY,Uruguay,2012,2012,98.81,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",URY,Uruguay,2013,2013,94.74356,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",URY,Uruguay,2014,2014,98.33,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",URY,Uruguay,2015,2015,99.08,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",URY,Uruguay,2016,2016,98.95,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",VNM,Viet Nam,2014,2014,97.7488,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",YEM,Yemen,2013,2013,75.16338,,
CR_1_Q4_M,"Completion rate, primary education, fourth quintile, male (%)",SRB,Serbia,2014,2014,100,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",AFG,Afghanistan,2015,2015,74.47361,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",ARM,Armenia,2016,2016,100,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",BRB,Barbados,2012,2012,98.80814,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",BLR,Belarus,2012,2012,100,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",BEN,Benin,2014,2014,79.13946,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",BOL,Bolivia (Plurinational State of),2012,2012,95.17,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",BOL,Bolivia (Plurinational State of),2013,2013,96.96,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",BOL,Bolivia (Plurinational State of),2014,2014,97.1,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",BOL,Bolivia (Plurinational State of),2015,2015,97.84,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",BDI,Burundi,2017,2017,67.5829,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",KHM,Cambodia,2014,2014,90.24725,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",CMR,Cameroon,2014,2014,96.63572,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",COG,Congo,2012,2012,91.79607,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",COG,Congo,2015,2015,95.95308,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",DOM,Dominican Republic,2012,2012,97.58,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",DOM,Dominican Republic,2013,2013,97.6264,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",DOM,Dominican Republic,2014,2014,98.87295,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",DOM,Dominican Republic,2015,2015,95.59,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",DOM,Dominican Republic,2016,2016,98.14,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",EGY,Egypt,2014,2014,97.3457,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",ETH,Ethiopia,2016,2016,75.68907,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",GAB,Gabon,2012,2012,90.65485,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",GMB,Gambia,2013,2013,85.05299,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",GHA,Ghana,2015,2015,82.66929,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",GIN,Guinea,2012,2012,71.49124,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",GIN,Guinea,2016,2016,78.56397,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",GUY,Guyana,2014,2014,98.99574,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",HTI,Haiti,2012,2012,74.92956,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",HTI,Haiti,2017,2017,80.09664,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",HND,Honduras,2012,2012,93.83,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",HND,Honduras,2013,2013,93.13,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",HND,Honduras,2014,2014,96.24,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",HND,Honduras,2015,2015,94.6,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",HND,Honduras,2016,2016,96.88,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",IND,India,2016,2016,98.64397,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",KEN,Kenya,2014,2014,96.54153,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",KGZ,Kyrgyzstan,2012,2012,99.5099,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",KGZ,Kyrgyzstan,2014,2014,99.59039,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",LSO,Lesotho,2014,2014,83.98001,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",MNG,Mongolia,2014,2014,99.46785,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",NPL,Nepal,2014,2014,91.15202,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",NPL,Nepal,2016,2016,94.67683,,
CR_1_Q5,"Completion rate, primary education, richest quintile, both sexes (%)",NER,Niger,2012,2012,55.70124,,
